image_path,labels
images/train/00000114_jpg.rf.d5652716b249dc82129c76261f398d6f.jpg,roti
images/train/00000114_jpg.rf.d8cd15d5648036ef48d1053f3301a4e6.jpg,spinach
images/train/00000115--2-_jpg.rf.312a1915440474b5fd65f6537bb05b0f.jpg,chocolate
images/train/00000115--2-_jpg.rf.900c0edb92011249ef1b3818d9f0abc1.jpg,chocolate
images/train/00000115--2-_jpg.rf.ca01f44f84320a9209862bd6e73247cb.jpg,chocolate
images/train/00000115_jpg.rf.006da5467fa74f0aee28b03d60d6ba76.jpg,pineapple
images/train/00000115_jpg.rf.03eca120eddccceb5c335a4c506697f9.jpg,pineapple
images/train/00000115_jpg.rf.12f03720d9128122c4978936bcca5bff.jpg,spinach
images/train/00000115_jpg.rf.1bbc184ae3874eb89537093fd054216f.jpg,milk_based_beverage
images/train/00000115_jpg.rf.1f850ccba5abf4a84090bffedb38a42e.jpg,pineapple
images/train/00000115_jpg.rf.213f017ccad748319d5539285e73a481.jpg,"blackberry,strawberry"
images/train/00000115_jpg.rf.31cfa408560fb0d912961b0f0e875794.jpg,milk_based_beverage
images/train/00000115_jpg.rf.44e7874296cf3933040107c0e32104c7.jpg,"blackberry,strawberry"
images/train/00000115_jpg.rf.45f85249207ea60e670214bba800f00f.jpg,alcohol_glass
images/train/00000115_jpg.rf.6ac41dbc5d02b45c89c071eb2ac55b59.jpg,pineapple
images/train/00000115_jpg.rf.6f0072e47deffe80e508c4f94e951200.jpg,"blackberry,strawberry"
images/train/00000115_jpg.rf.7f46ec54c6cc2d8ecfddb73f7d7131a2.jpg,alcohol_glass
images/train/00000115_jpg.rf.93a3a6cefc580063d201544ae719632e.jpg,milk_based_beverage
images/train/00000115_jpg.rf.9abdd43260ba2ce702426a6aa2c2ab39.jpg,alcohol_glass
images/train/00000115_jpg.rf.af877a03def1811d5d83b1dbd350300f.jpg,pineapple
images/train/00000115_jpg.rf.b79d0de6d138b114c02ab08cff3f1ef7.jpg,pineapple
images/train/00000115_jpg.rf.bdc0d60e801cbd46cf483eb400fa9eb2.jpg,spinach
images/train/00000115_jpg.rf.ebf499925e827780a9b8569e2a766d96.jpg,spinach
images/train/00000116_jpg.rf.050586947e8cb5d25dcddcf2637bafc4.jpg,cheese
images/train/00000116_jpg.rf.0701f593c08850c870cc0ca83ecfc418.jpg,cheese
images/train/00000116_jpg.rf.59c2a4336d0008fe6eeff8d5bc746466.jpg,alcohol
images/train/00000116_jpg.rf.61655cc0aa8186c2c56e06978fc85a50.jpg,icecream
images/train/00000116_jpg.rf.6268d1b4ab110a0d163ad6cf38b27b0b.jpg,alcohol
images/train/00000116_jpg.rf.6daaa683863edc5e64b689376b833e6c.jpg,alcohol
images/train/00000116_jpg.rf.ce4aceebf8a0cbcee7b6a924acbbe64f.jpg,icecream
images/train/00000116_jpg.rf.eb3704e5b25ae3ac590748af4b03f590.jpg,icecream
images/train/00000116_jpg.rf.f65c53effc6af24e482e16863f173942.jpg,cheese
images/train/00000117_jpg.rf.037cce5ffc82992a8c7960c26c6e5a26.jpg,cheese
images/train/00000117_jpg.rf.0eb982fa5d6b083d28f68eff89a68172.jpg,milk_based_beverage
images/train/00000117_jpg.rf.0f263234f8d40174b719c83cd566a3ef.jpg,"bread,bread_loaf"
images/train/00000117_jpg.rf.17b1c6d3256ef84d8b19fcdf9a01ece3.jpg,cheese
images/train/00000117_jpg.rf.2bf788bb6e91f9a21003e1ead10d4bc2.jpg,roti
images/train/00000117_jpg.rf.2f7c3efe81930b30da3367ffa30802d6.jpg,spinach
images/train/00000117_jpg.rf.3e91da28fe20fde5a89c81dc9fe4c02d.jpg,milk
images/train/00000117_jpg.rf.44f62c6ce8aaf94ae0f26c76d5705b7c.jpg,spinach
images/train/00000117_jpg.rf.463ed4ce14e2cb7ba65438d8dc6051c8.jpg,"bread,bread_loaf"
images/train/00000117_jpg.rf.58dd5e7065de4b955cdbefc2523e7ab9.jpg,"bread,bread_loaf"
images/train/00000117_jpg.rf.85582eb85e4ff823703d4a70212d85d4.jpg,spinach
images/train/00000117_jpg.rf.99ad76e01c830bddc1713cd52cf2edba.jpg,roti
images/train/00000117_jpg.rf.c06483850557c96f51eb47ef00906418.jpg,cheese
images/train/00000117_jpg.rf.cd9a8f6bd1fde72707e82d6bb287aa4e.jpg,milk_based_beverage
images/train/00000117_jpg.rf.e5bc93655a746108569b017ce63be372.jpg,milk_based_beverage
images/train/00000117_jpg.rf.e95acab25077cc03f91f900eef3f59df.jpg,milk
images/train/00000117_jpg.rf.f3974a0247aacc1bb6325ad698a3929e.jpg,roti
images/train/00000117_jpg.rf.f9e692034accfc30fed6947a1993fed2.jpg,milk
images/train/00000118_jpg.rf.01a7fcb192463cf5709b7966aa8eb59b.jpg,milk_based_beverage
images/train/00000118_jpg.rf.026786237b4b14724681fefac9dcac50.jpg,icecream
images/train/00000118_jpg.rf.15a9c6ae65d59e92a55f5bbfef38b4a5.jpg,bread
images/train/00000118_jpg.rf.22564593a182833fb9ef4c06d44c707c.jpg,pizza
images/train/00000118_jpg.rf.29471f2f799765282272ec0a7df2c6e9.jpg,pizza
images/train/00000118_jpg.rf.2e63877f27f98d9f87aa9d125aa68a16.jpg,bread
images/train/00000118_jpg.rf.3944cef102eefb0a69079a4ba2f31495.jpg,tomato
images/train/00000118_jpg.rf.3c9526013df7325a3322165a4e98a1fe.jpg,icecream
images/train/00000118_jpg.rf.40fd2fbc4bb3d81a1cd449cf3cf62519.jpg,roti
images/train/00000118_jpg.rf.4c8c442141862818999d3b29c7ffbfc0.jpg,tomato
images/train/00000118_jpg.rf.5abb3d8261c675837b3c1f1cbad75461.jpg,tomato
images/train/00000118_jpg.rf.5b10565791fc049d4a60e47bf778ae6a.jpg,roti
images/train/00000118_jpg.rf.5f8269f7b682e66fa7b679b104622a7d.jpg,icecream
images/train/00000118_jpg.rf.7998befc919eefc16d2a3eeeeca3e23c.jpg,chocolate
images/train/00000118_jpg.rf.9206ffe4e4c10e12c40f96072e77edf8.jpg,chocolate
images/train/00000118_jpg.rf.921d351dd27027350db35aa9db26008d.jpg,pizza
images/train/00000118_jpg.rf.afb6c777c8c3a81d9810343426d8ae3a.jpg,bread
images/train/00000118_jpg.rf.b177e4ea898d8898cc3ae4f5f3a6ee08.jpg,roti
images/train/00000118_jpg.rf.b1f34916377e84ca6ff858dea802fa1f.jpg,milk_based_beverage
images/train/00000118_jpg.rf.c4553a26f3820430ca86fea07227f768.jpg,milk_based_beverage
images/train/00000118_jpg.rf.c9368c4ca1446dc76493eaabf546119b.jpg,chocolate
images/train/00000119_jpg.rf.0148f9d28d542076e0eab133fcb85379.jpg,bread_loaf
images/train/00000119_jpg.rf.39e5a71060fd664b48c21568ac66d15b.jpg,pasta
images/train/00000119_jpg.rf.491e69a0698f9490da74e3708f2046bb.jpg,pasta
images/train/00000119_jpg.rf.685f9c84f0e5afae3e488acae4d1403e.jpg,pasta
images/train/00000119_jpg.rf.8517dd2f26fc8ea62962238e8008c165.jpg,bread_loaf
images/train/00000119_jpg.rf.8a3a2eac4631ba2d5a34512420ba1875.jpg,bread_loaf
images/train/00000119_jpg.rf.b35c010cef1a385eab41c92384ed868f.jpg,chocolate
images/train/00000119_jpg.rf.cb9622cae720ff083694e04dbd720def.jpg,chocolate
images/train/00000119_jpg.rf.f66f12ae1f623bc7ca1a5144dbd199d5.jpg,chocolate
images/train/00000120_jpg.rf.00f3ca83644e123b7cc4941493ed061e.jpg,non_milk_based_beverage
images/train/00000120_jpg.rf.07e2dd5231c644e95db1d6c348b28efe.jpg,roti
images/train/00000120_jpg.rf.131bf5885cda992416d4c18f1d9fad74.jpg,alcohol
images/train/00000120_jpg.rf.1bd38ac43fad29f7ddb8d40685d320a8.jpg,alcohol
images/train/00000120_jpg.rf.1e09c825f6a3b17fefb97a2991f22f5a.jpg,chocolate
images/train/00000120_jpg.rf.3595dd4d54eafe57146962c288c678f9.jpg,alcohol
images/train/00000120_jpg.rf.46341a23a09942c629e410404f95dbb6.jpg,milk_based_beverage
images/train/00000120_jpg.rf.52dc6681e931028591a822fa64251bf9.jpg,cheese
images/train/00000120_jpg.rf.56a53ab382f061760d00597e64c8ea2a.jpg,milk
images/train/00000120_jpg.rf.5def5d099e3abc8d143f06b4a92a9567.jpg,roti
images/train/00000120_jpg.rf.5f3a9b4bdc7d5d35c1c90906d5127f5c.jpg,milk
images/train/00000120_jpg.rf.64210f646c6c8fcfde774f97bd42b448.jpg,milk_based_beverage
images/train/00000120_jpg.rf.6f3ef5e03b8735e2c4953b7cb9425977.jpg,non_milk_based_beverage
images/train/00000120_jpg.rf.918f58cd032c9a4bde55599dbed90136.jpg,non_milk_based_beverage
images/train/00000120_jpg.rf.978de416626e40d5cb2fc0bdbfe4b4f3.jpg,non_milk_based_beverage
images/train/00000120_jpg.rf.a9838d3f64ff4e15e38c193bfa65b948.jpg,milk_based_beverage
images/train/00000120_jpg.rf.c668d780c09c9ca5a0d58aa4125b0fd3.jpg,roti
images/train/00000120_jpg.rf.cdbad6dd6e7fcd9efb054fd8e5051a4b.jpg,chocolate
images/train/00000120_jpg.rf.d6433b5700e0a961edc5dcd568c82d7c.jpg,non_milk_based_beverage
images/train/00000120_jpg.rf.d85be0cf127c5603fa4d3cb62b76a773.jpg,milk
images/train/00000120_jpg.rf.f314d356a575d6fa1839c47aa8fd872a.jpg,non_milk_based_beverage
images/train/00000120_jpg.rf.faae3b4b6db9015f46fac08b5e8f7ac4.jpg,cheese
images/train/00000120_jpg.rf.ff4a9ad5c8bdc23b7aaa51d21a70617c.jpg,chocolate
images/train/00000120_jpg.rf.ff7ec57ea9fcefe0a2976a499891e09f.jpg,cheese
images/train/00000121_jpg.rf.1661b8d9ebe28752acecb4f0682b5796.jpg,icecream
images/train/00000121_jpg.rf.1bf20aaee63ccf2dadf1aff13802a49a.jpg,avocado
images/train/00000121_jpg.rf.32fb3d2e38f03f268a1488914dbe7e6d.jpg,"bread,bread_loaf"
images/train/00000121_jpg.rf.5867c424ba867d5b3a8801cbbab41234.jpg,"bread,bread_loaf"
images/train/00000121_jpg.rf.5da74e8d268299864eb2735d4eeb1d1e.jpg,icecream
images/train/00000121_jpg.rf.63b514c979e15f656ac1e0360c659f33.jpg,icecream
images/train/00000121_jpg.rf.7e8764372e5c4b16fbb8923221ead08d.jpg,milk_based_beverage
images/train/00000121_jpg.rf.85a7ad3e681f7479f9240e07b47d96d7.jpg,"bread,bread_loaf"
images/train/00000121_jpg.rf.a8cb3bc387825a2d1288f04d9735c6d9.jpg,milk_based_beverage
images/train/00000121_jpg.rf.d9f8a84ec2b4976b3869954f33186aeb.jpg,avocado
images/train/00000121_jpg.rf.ee7bc3023e101d8a85bccb845e7e4f2f.jpg,milk_based_beverage
images/train/00000121_jpg.rf.f705790cc34d40c72ee2966932736a1f.jpg,avocado
images/train/00000122_jpg.rf.0a246242ab2e2153b76804e4dfa74954.jpg,milk_based_beverage
images/train/00000122_jpg.rf.0d8306065b316a5e434b7179c10805ed.jpg,eggplant
images/train/00000122_jpg.rf.15b40c21df16b9d46de6570e7864e3ea.jpg,avocado
images/train/00000122_jpg.rf.1ab106a745fb8b11ff99056ecd801ec4.jpg,avocado
images/train/00000122_jpg.rf.31e0e7fa15651da16b3fd3bd38c82079.jpg,icecream
images/train/00000122_jpg.rf.36c4faf9e4c2086d6ac9a371e0c54457.jpg,avocado
images/train/00000122_jpg.rf.491eff2787d4ee7fe5ae7b5da3a2db31.jpg,non_milk_based_beverage
images/train/00000122_jpg.rf.4ef0f66110fcef020b669ae9a3a87ee1.jpg,icecream
images/train/00000122_jpg.rf.684372d14415d13d1e68caa5853ed5ae.jpg,milk_based_beverage
images/train/00000122_jpg.rf.91397daa5ab95e443cd3c548012d8d3b.jpg,bread_loaf
images/train/00000122_jpg.rf.973cf16b07242b7c0e00a6bea147bdbf.jpg,eggplant
images/train/00000122_jpg.rf.994a34385d2fbf0cee91bfb4b12a1105.jpg,non_milk_based_beverage
images/train/00000122_jpg.rf.cc0d4064c9669024c9a9510f4134772e.jpg,bread_loaf
images/train/00000122_jpg.rf.d25e284b04c981cc2529df99b2c034a0.jpg,icecream
images/train/00000122_jpg.rf.dba603fd820e7ac2e8d00fd395a80b4c.jpg,eggplant
images/train/00000122_jpg.rf.eaa97a6260e96f129942e45c9b48e8d3.jpg,milk_based_beverage
images/train/00000122_jpg.rf.efce6475cb9811afc17441f628b0b102.jpg,bread_loaf
images/train/00000122_jpg.rf.ff8a745c18d46b10a2c4b508007cbb61.jpg,non_milk_based_beverage
images/train/00000123_jpg.rf.0e0018f52e34d8ad11cd8f12c2e80d83.jpg,"pizza,spinach"
images/train/00000123_jpg.rf.1308aa5ad44083e39d7e5e6d527207b5.jpg,roti
images/train/00000123_jpg.rf.226ef1e83b8262a2c01e34a45c10d817.jpg,whole_egg_boiled
images/train/00000123_jpg.rf.24ff5cb332cfd7f7cc0b53452841c53e.jpg,roti
images/train/00000123_jpg.rf.28683b6e220a9b0b61f4ff094bd56262.jpg,chocolate
images/train/00000123_jpg.rf.3bc23605a2f90e3d9db46941594f740f.jpg,eggplant
images/train/00000123_jpg.rf.544260177dab98292904a4d3b8e4565a.jpg,roti
images/train/00000123_jpg.rf.546646fc9c3e7a857e3778afa4a17ddd.jpg,"pizza,spinach"
images/train/00000123_jpg.rf.60abd177ac1851b2f9c639957f7fda70.jpg,chocolate
images/train/00000123_jpg.rf.705d35020c09365742e92e43fc34cbbb.jpg,pizza
images/train/00000123_jpg.rf.724da796b299d5f48a134938be4a7abd.jpg,chocolate
images/train/00000123_jpg.rf.7e247f47e73608f27b5d1f5174a37925.jpg,eggplant
images/train/00000123_jpg.rf.7e541031acc3ebe3485fc3974c2691de.jpg,pizza
images/train/00000123_jpg.rf.9b8b3caa756dc4f6d4422db9925d20ec.jpg,whole_egg_boiled
images/train/00000123_jpg.rf.b72830bb9745283310ba7c37b5c009d9.jpg,pizza
images/train/00000123_jpg.rf.c782e1b9032e5e7d712ad263f44761fc.jpg,"pizza,spinach"
images/train/00000123_jpg.rf.d09fb7d1710cad3487a0e1aab6fc13ea.jpg,whole_egg_boiled
images/train/00000123_jpg.rf.d7c7d5fd93b1e165293546a7f4ac94f0.jpg,eggplant
images/train/00000124_jpg.rf.25092da8b7fae881b17ece00f9b05548.jpg,bread_loaf
images/train/00000124_jpg.rf.3dfa7cff6e5d4c594d30e440d4062c4b.jpg,alcohol_glass
images/train/00000124_jpg.rf.46efd0f100a3e68ee82d2c528ea2a403.jpg,alcohol_glass
images/train/00000124_jpg.rf.474dde5ab8e43275e9cbb2bfdbfc9106.jpg,milk
images/train/00000124_jpg.rf.6222c071e127f8268dcb4254c34f5966.jpg,avocado
images/train/00000124_jpg.rf.7a5635507da866dd7f08d2480fcdaa8a.jpg,milk
images/train/00000124_jpg.rf.8710eb2b9e99f74e99ecb85c43d6a357.jpg,bread_loaf
images/train/00000124_jpg.rf.a6cea25a47b1e7ea8612adea9ff2a9a6.jpg,icecream
images/train/00000124_jpg.rf.b6547ce86ed1960d5e994739b6769fa7.jpg,bread_loaf
images/train/00000124_jpg.rf.bfed1f256c62dfdb88d2ef358991cba3.jpg,milk
images/train/00000124_jpg.rf.c3ab3075713c989b92393dac2cfb5359.jpg,icecream
images/train/00000124_jpg.rf.cda1f88a20bc51b1f35e5af8965b7321.jpg,icecream
images/train/00000124_jpg.rf.d655f2010166edad975d102d65140b87.jpg,avocado
images/train/00000124_jpg.rf.d7d70a94c7d9d68d80d8de090e141f46.jpg,alcohol_glass
images/train/00000124_jpg.rf.fe1ca9f445259d3de0272b1c6c9ff5e0.jpg,avocado
images/train/00000125_jpg.rf.133ff3f09bc936da6039c243b2f59fa7.jpg,non_milk_based_beverage
images/train/00000125_jpg.rf.13ae49edfeaeb5e3032e0772d15f26c4.jpg,roti
images/train/00000125_jpg.rf.1ad8ab21e1b20f0463f799e4b4ac74f2.jpg,pineapple
images/train/00000125_jpg.rf.2bb26646d6c3cbda1c4749eb03bb813c.jpg,"bread,bread_loaf"
images/train/00000125_jpg.rf.453f39b6f7a32997a2ed0c3ff88f968d.jpg,roti
images/train/00000125_jpg.rf.53c6fbad81425a9a0c43bc4e531ebec5.jpg,milk_based_beverage
images/train/00000125_jpg.rf.61708b208661224f155e7da9b9774ccb.jpg,icecream
images/train/00000125_jpg.rf.6ab7321c199e955b24a0e3562ce2d9eb.jpg,icecream
images/train/00000125_jpg.rf.6cbb416597c52bb2b52f5fe7e04bf554.jpg,cheese
images/train/00000125_jpg.rf.6ed2a3b0cdb8f32d4bbf92e39f628309.jpg,milk_based_beverage
images/train/00000125_jpg.rf.7bf80deac99905c5d3dc711e917fa3a5.jpg,chocolate
images/train/00000125_jpg.rf.94b68cbfdce92cbbb9d5f7ada0dfda1a.jpg,pineapple
images/train/00000125_jpg.rf.95352a05c35503824512b532a4dd441b.jpg,"bread,bread_loaf"
images/train/00000125_jpg.rf.9f04950ae4c4698c6a417c116e3efb4b.jpg,milk_based_beverage
images/train/00000125_jpg.rf.a3910f55b17a9ccaeba077899b2a3ac7.jpg,chocolate
images/train/00000125_jpg.rf.a9ef6449a2751ecaf1dfc6ef9dbf7e3f.jpg,icecream
images/train/00000125_jpg.rf.bd95bea02015c802156a3debb73a542a.jpg,non_milk_based_beverage
images/train/00000125_jpg.rf.c421c5ab13f482bf7033cf120c859458.jpg,milk
images/train/00000125_jpg.rf.c81a9248eb1c4260a7a4efa702e6ebf7.jpg,milk
images/train/00000125_jpg.rf.c84d6ebcd3613032d618b4b07cdcc6ad.jpg,non_milk_based_beverage
images/train/00000125_jpg.rf.e21b7d1f9e40aae94de80c3b12011be0.jpg,pineapple
images/train/00000125_jpg.rf.e737940b3e4d04687b045fa91b331c15.jpg,milk
images/train/00000125_jpg.rf.eb0b461a98ec52f90b151681764f1b5c.jpg,"bread,bread_loaf"
images/train/00000125_jpg.rf.f150d97c9537ded7bcd8d4a7577a5dbf.jpg,roti
images/train/00000125_jpg.rf.f161a1674dffe000100952537e6b73bc.jpg,cheese
images/train/00000125_jpg.rf.fa964a8f18c0f31a672037c755a338a2.jpg,chocolate
images/train/00000125_jpg.rf.fff6cb8eb3dad9f4476e11a7277737b9.jpg,cheese
images/train/00000126_jpg.rf.0edbfe5896adc059eba520683235432b.jpg,non_milk_based_beverage
images/train/00000126_jpg.rf.1369c9edca8eca89746e85c02e1262f0.jpg,milk
images/train/00000126_jpg.rf.17d891dd2319d1e323c0376c1fae2fcc.jpg,mushroom
images/train/00000126_jpg.rf.3719e5e7adab73c24e578a571edaa77a.jpg,non_milk_based_beverage
images/train/00000126_jpg.rf.393b6d133cc51911f4a92b6a76ebe6b8.jpg,tomato
images/train/00000126_jpg.rf.3ef1d78379a661b66d98675fd2f5823e.jpg,tomato
images/train/00000126_jpg.rf.56658b642257a15757165d8e95880bea.jpg,bread_loaf
images/train/00000126_jpg.rf.68d7d7ed90667226ca8c1305c073654b.jpg,mushroom
images/train/00000126_jpg.rf.6bdbdf7f0b32f65a1979fd4504afc784.jpg,non_milk_based_beverage
images/train/00000126_jpg.rf.813033405bcbd3e7a0fe723a67af8664.jpg,avocado
images/train/00000126_jpg.rf.90408229c69d31f442a3cc56042d4aac.jpg,whole_egg_boiled
images/train/00000126_jpg.rf.943251cb1e0b88b91fca7370fbe1894f.jpg,milk
images/train/00000126_jpg.rf.97a40a91e549fbd9f8db5bc43784b16d.jpg,milk
images/train/00000126_jpg.rf.9b7c2bf7e7783e4bee1668f439119cbd.jpg,whole_egg_boiled
images/train/00000126_jpg.rf.a1a399cf1021b72b280172c696771aeb.jpg,tomato
images/train/00000126_jpg.rf.a20a1a994df570df8127a9fdd924f914.jpg,bread_loaf
images/train/00000126_jpg.rf.a89f6c51c6508daeb01190951dbe47e0.jpg,bread_loaf
images/train/00000126_jpg.rf.aafc85653801bfdc695d0b53515436ac.jpg,avocado
images/train/00000126_jpg.rf.b01aca233ba353b3f2b20a73d4afbbf5.jpg,avocado
images/train/00000126_jpg.rf.b67e7732ad5de057b145234f43ff63c6.jpg,whole_egg_boiled
images/train/00000127_jpg.rf.1085df982c7084d49a7c0e861fd8c1bd.jpg,roti
images/train/00000127_jpg.rf.12be9f7e038607fe14ac6287f57325bd.jpg,capsicum
images/train/00000127_jpg.rf.35dbff7363eab35ab4e3689f9a7f745e.jpg,avocado
images/train/00000127_jpg.rf.77bd8e08d49f672e6352c979d2981fb5.jpg,pizza
images/train/00000127_jpg.rf.7fa6b21ff1065c9acb825f6d2e952090.jpg,avocado
images/train/00000127_jpg.rf.9a907c9e2b426f89d2681eab1aca3c63.jpg,capsicum
images/train/00000127_jpg.rf.a08d3250dbab110c2907c505516ac242.jpg,pizza
images/train/00000127_jpg.rf.b032cfd5f9490d07311b1fbd52da0699.jpg,icecream
images/train/00000127_jpg.rf.c33d0dbb3a98e8e5ca896f1802b6d69f.jpg,roti
images/train/00000127_jpg.rf.c7551a07c5839cbf9ba9b6336ff2fb0a.jpg,icecream
images/train/00000127_jpg.rf.c7da2a44765d9350ce17345753631278.jpg,avocado
images/train/00000127_jpg.rf.e1b858e88f96dfa1d73ac63a9c92fb72.jpg,pizza
images/train/00000127_jpg.rf.ea96f5206e5f0afa1daffd4bfb665e96.jpg,icecream
images/train/00000127_jpg.rf.f47e996a4aa0ff5f6afb870f303a89f6.jpg,capsicum
images/train/00000128--2-_jpg.rf.5ea451f8d6ff3d2c9a13d3a552c19c91.jpg,chocolate
images/train/00000128--2-_jpg.rf.6f74e0c121a111201197c742b25bb349.jpg,chocolate
images/train/00000128--2-_jpg.rf.8c542681bc266f1b4803518d0d0242ef.jpg,chocolate
images/train/00000128_jpg.rf.0f50a8e428fd70cace68904b2a6d4c39.jpg,"bread,bread_loaf"
images/train/00000128_jpg.rf.353cb5391a8857c910e603f3e705c8d9.jpg,cheese
images/train/00000128_jpg.rf.90ff2c58876d02b62043dc7ac5ebedce.jpg,"bread,bread_loaf"
images/train/00000128_jpg.rf.c2b22a1834a70de17eea37905e3d3a93.jpg,"bread,bread_loaf"
images/train/00000128_jpg.rf.d000de1e5281506f69bde151f0d554bf.jpg,non_milk_based_beverage
images/train/00000128_jpg.rf.da5f35515cb2b363a8e93aa0afcbdcc2.jpg,cheese
images/train/00000128_jpg.rf.e424e1f0565941e1ea91669cb6463adb.jpg,non_milk_based_beverage
images/train/00000128_jpg.rf.e6b9feab7b54a5ad3f2b5f6b1eaa36e5.jpg,cheese
images/train/00000129_jpg.rf.372002d6fe1ab5fccbbfeea593f1b33d.jpg,whole_egg_boiled
images/train/00000129_jpg.rf.3fbfc4f270ff32d2696b306b1a94c453.jpg,"bread,bread_loaf"
images/train/00000129_jpg.rf.4095976fe29c333f3d023c9d7891a3bf.jpg,icecream
images/train/00000129_jpg.rf.4b29f2d0cc731eee6f4b3c682fcbb533.jpg,whole_egg_boiled
images/train/00000129_jpg.rf.5780c675a0719be24ff9a2c74629142f.jpg,milk
images/train/00000129_jpg.rf.5e541f1a6c809f14e875387050c20a31.jpg,"bread,bread_loaf"
images/train/00000129_jpg.rf.7d4238809ef82a61cc42e83759e85223.jpg,milk
images/train/00000129_jpg.rf.99cf8ab853a015661edbb94cf97c6a0e.jpg,icecream
images/train/00000129_jpg.rf.9fd1fa1a9ed5e61f9d032614b5b9fc41.jpg,milk
images/train/00000129_jpg.rf.d1bc6e51b47b0d9b258d99d6c44b31ca.jpg,icecream
images/train/00000129_jpg.rf.e8912d57dd33b323317ec4712984c4c5.jpg,"bread,bread_loaf"
images/train/00000129_jpg.rf.f727d93cbf245d81b0de734c3ba5221c.jpg,whole_egg_boiled
images/train/00000130_jpg.rf.0381315921a986db622b6eee5f5ef5a3.jpg,icecream
images/train/00000130_jpg.rf.33e4142bec063ed40e0a5ea2c974ee59.jpg,alcohol_glass
images/train/00000130_jpg.rf.6dc56c92529955aac5490e0bcc15ba5f.jpg,avocado
images/train/00000130_jpg.rf.9a8b3a67d531867fe0661c7953ddfe9d.jpg,icecream
images/train/00000130_jpg.rf.ad7e4dd28f38dbd416432eb4330fa2b0.jpg,icecream
images/train/00000130_jpg.rf.bc58fb0c570661d834f6fd02f4f606e7.jpg,avocado
images/train/00000130_jpg.rf.c109aad0908d3e0bf7ee19c925f25f70.jpg,avocado
images/train/00000130_jpg.rf.d648d4893f52a260c2a5bfd17c274a8b.jpg,alcohol_glass
images/train/00000130_jpg.rf.ff186c88d94d7a19d7ebdb9b0d509087.jpg,alcohol_glass
images/train/00000131_jpg.rf.05539403c551f83144887244351ef79a.jpg,chocolate
images/train/00000131_jpg.rf.17971eb06ab92647ce77d464c0f7dfa4.jpg,milk_based_beverage
images/train/00000131_jpg.rf.1be46846e35c25472b94c6f3f61cc9d6.jpg,chocolate
images/train/00000131_jpg.rf.2d367aa1e257560d5c46919db20f88d9.jpg,alcohol_glass
images/train/00000131_jpg.rf.2df5e40634227d963981504c37f1475f.jpg,whole_egg_boiled
images/train/00000131_jpg.rf.45f9b894606eb2f2f91c49bbf4098a62.jpg,milk_based_beverage
images/train/00000131_jpg.rf.533846f8a5e8d1a976c640a74b73b369.jpg,chocolate
images/train/00000131_jpg.rf.6ea3376b506b387e93287ec856f34bdd.jpg,cheese
images/train/00000131_jpg.rf.80c1ffcbd7a44ff0340edfbdc1eefcb0.jpg,whole_egg_boiled
images/train/00000131_jpg.rf.a509db9870859d766dd8d508de8390e1.jpg,cheese
images/train/00000131_jpg.rf.a5158f430508d32869eae048e7948c31.jpg,alcohol_glass
images/train/00000131_jpg.rf.de63554a36cbf98fdf3afc06a5994622.jpg,cheese
images/train/00000131_jpg.rf.f0e908dfba695f798660eb54d4e37169.jpg,whole_egg_boiled
images/train/00000131_jpg.rf.f7fef5472499fe2017f12435e5406784.jpg,alcohol_glass
images/train/00000132_jpg.rf.08436585aa73b0e1a4dd6d28ebaa237b.jpg,eggplant
images/train/00000132_jpg.rf.09983458686e5afc8f277563ff0f6cf2.jpg,"bread,bread_loaf"
images/train/00000132_jpg.rf.0fbe802af3f8d5be2c6ad743d3a1100a.jpg,roti
images/train/00000132_jpg.rf.184e32ad6cf4f94e40e20b853ebdfd72.jpg,mushroom
images/train/00000132_jpg.rf.210f23a7d7a54f381519d0a315066da9.jpg,pineapple
images/train/00000132_jpg.rf.3d6f47ccb88f8a42da50f21a4b7376e4.jpg,alcohol_glass
images/train/00000132_jpg.rf.4ed2497544a711d1ccdb55f4c4256b30.jpg,alcohol_glass
images/train/00000132_jpg.rf.5718505e4c40a69ce5474f5e0621da94.jpg,"bread,bread_loaf"
images/train/00000132_jpg.rf.78441cb6fc8404737817c257ce329198.jpg,mushroom
images/train/00000132_jpg.rf.7d220494f3b104fe2fce87604a0c2267.jpg,eggplant
images/train/00000132_jpg.rf.85a7bde2259ec4d23105f83baa434430.jpg,"bread,bread_loaf"
images/train/00000132_jpg.rf.abe330f58713944394805630e2564943.jpg,roti
images/train/00000132_jpg.rf.c35ec96757c4554b1302ab2834a6b9e5.jpg,roti
images/train/00000132_jpg.rf.cccfc4808b7449b2dacc33a23f44a915.jpg,pineapple
images/train/00000132_jpg.rf.cd3c527ed6e3ac5ed142bcbf67cf1b11.jpg,alcohol_glass
images/train/00000132_jpg.rf.e79ffcd006827cdd7d3cac0c55cc8dfd.jpg,eggplant
images/train/00000132_jpg.rf.eaf9ddcf72008802604b6c7ca446481e.jpg,pineapple
images/train/00000132_jpg.rf.fc9af97c53990907aacad5464b3d6681.jpg,mushroom
images/train/00000133_jpg.rf.02056e69d2c2ce38b1a7107b00f7607a.jpg,almond
images/train/00000133_jpg.rf.1d885a88ea9dba810047523ac81f7dd8.jpg,eggplant
images/train/00000133_jpg.rf.2ab70aecf5f96d1d7828add5b50bb513.jpg,almond
